FIELD,CALIB,ZP_GAIA3_BP,ZP_GAIA3_G,ZP_GAIA3_RP
STRIPE82-0047,Calibration_XPSP_GALEX_0,0.0072,0.0032,-0.0017
STRIPE82-0047,Calibration_XPSP,0.0053,0.0032,-0.0001
STRIPE82-0047,Calibration_iDR5_3_Main,0.0057,0.0061,0.0024
STRIPE82-0047,Calibration_iDR5_3_PSF,0.005,0.0047,0.0032
STRIPE82-0050,Calibration_XPSP_0,0.0039,0.0025,0.001
STRIPE82-0050,Calibration_XPSP_GAIA3,0.0054,0.0056,0.0027
STRIPE82-0050,Calibration_XPSP_GALEX_0,0.0063,0.0034,0.0009
STRIPE82-0050,Calibration_XPSP,0.0039,0.0025,0.001
STRIPE82-0050,Calibration_iDR5_3_Main,0.0054,0.0056,0.0027
STRIPE82-0050,Calibration_iDR5_3_PSF,-0.0136,-0.0153,-0.016
STRIPE82-0051,Calibration_XPSP_0,0.004,0.0029,0.0022
STRIPE82-0051,Calibration_XPSP_GAIA3,0.005,0.0051,0.0034
STRIPE82-0051,Calibration_XPSP_GALEX_0,0.0056,0.0023,0.0004
STRIPE82-0051,Calibration_XPSP,0.004,0.0029,0.0022
STRIPE82-0051,Calibration_iDR5_3_Main,0.005,0.0051,0.0034
STRIPE82-0051,Calibration_iDR5_3_PSF,0.0028,0.0036,0.0026
STRIPE82-0052,Calibration_XPSP_0,0.0042,0.0024,0.0011
STRIPE82-0052,Calibration_XPSP_GAIA3,0.0046,0.0046,0.0035
STRIPE82-0052,Calibration_XPSP_GALEX_0,0.0054,0.002,0.0007
STRIPE82-0052,Calibration_XPSP,0.0042,0.0024,0.0011
STRIPE82-0052,Calibration_iDR5_3_Main,0.0046,0.0046,0.0035
STRIPE82-0052,Calibration_iDR5_3_PSF,0.0011,0.002,0.0026
STRIPE82-0053,Calibration_XPSP_0,0.0064,0.0035,0.0016
STRIPE82-0053,Calibration_XPSP_GAIA3,0.0064,0.0053,0.0038
STRIPE82-0053,Calibration_XPSP_GALEX_0,0.0069,0.003,0.0005
STRIPE82-0053,Calibration_XPSP,0.0064,0.0035,0.0016
STRIPE82-0053,Calibration_iDR5_3_Main,0.0064,0.0053,0.0038
STRIPE82-0053,Calibration_iDR5_3_PSF,0.0041,0.0029,0.0028
STRIPE82-0057,Calibration_XPSP_0,0.0042,0.0018,0.0003
STRIPE82-0057,Calibration_XPSP_GAIA3,0.0061,0.0046,0.0028
STRIPE82-0057,Calibration_XPSP,0.0042,0.0018,0.0003
STRIPE82-0057,Calibration_iDR5_3_Main,0.0061,0.0046,0.0028
STRIPE82-0057,Calibration_iDR5_3_PSF,0.0023,0.0025,0.0017
STRIPE82-0058,Calibration_XPSP_0,0.0054,0.0034,0.0018
STRIPE82-0058,Calibration_XPSP_GAIA3,0.0051,0.005,0.0031
STRIPE82-0058,Calibration_XPSP,0.0054,0.0034,0.0018
STRIPE82-0058,Calibration_iDR5_3_Main,0.0051,0.005,0.0031
STRIPE82-0058,Calibration_iDR5_3_PSF,0.0036,0.003,0.0026
STRIPE82-0059,Calibration_XPSP_0,0.0055,0.0027,0.0005
STRIPE82-0059,Calibration_XPSP_GAIA3,0.0048,0.0048,0.0034
STRIPE82-0059,Calibration_XPSP_GALEX_0,0.0055,0.0013,-0.0005
STRIPE82-0059,Calibration_XPSP,0.0055,0.0027,0.0005
STRIPE82-0059,Calibration_iDR5_3_Main,0.0048,0.0048,0.0034
STRIPE82-0059,Calibration_iDR5_3_PSF,-0.0013,-0.0001,0.0008
STRIPE82-0060,Calibration_XPSP_0,0.0047,0.002,0.0003
STRIPE82-0060,Calibration_XPSP_GAIA3,0.0044,0.0049,0.0027
STRIPE82-0060,Calibration_XPSP_GALEX_0,0.0095,0.0063,0.0037
STRIPE82-0060,Calibration_XPSP,0.0047,0.002,0.0003
STRIPE82-0060,Calibration_iDR5_3_Main,0.0044,0.0049,0.0027
STRIPE82-0060,Calibration_iDR5_3_PSF,0.0062,0.004,0.0029
STRIPE82-0062,Calibration_XPSP_0,0.005,0.0027,0.0018
STRIPE82-0062,Calibration_XPSP_GAIA3,0.0066,0.0045,0.0021
STRIPE82-0062,Calibration_XPSP_GALEX_0,0.0062,0.0019,-0.0006
STRIPE82-0062,Calibration_XPSP,0.005,0.0027,0.0018
STRIPE82-0062,Calibration_iDR5_3_Main,0.0066,0.0045,0.0021
STRIPE82-0062,Calibration_iDR5_3_PSF,0.0028,0.0007,0.0004
STRIPE82-0063,Calibration_XPSP_0,0.0044,0.0021,0.0002
STRIPE82-0063,Calibration_XPSP_GAIA3,0.0046,0.0044,0.0028
STRIPE82-0063,Calibration_XPSP_GALEX_0,0.0054,0.0008,-0.0016
STRIPE82-0063,Calibration_XPSP,0.0044,0.0021,0.0002
STRIPE82-0063,Calibration_iDR5_3_Main,0.0046,0.0044,0.0028
STRIPE82-0063,Calibration_iDR5_3_PSF,0.0029,0.0029,0.0033
STRIPE82-0066,Calibration_XPSP_0,0.008,0.0041,0.0008
STRIPE82-0066,Calibration_XPSP_GAIA3,0.0065,0.0052,0.0033
STRIPE82-0066,Calibration_XPSP_GALEX_0,0.0087,0.0014,-0.0003
STRIPE82-0066,Calibration_XPSP,0.008,0.0041,0.0008
STRIPE82-0066,Calibration_iDR5_3_Main,0.0065,0.0052,0.0033
STRIPE82-0066,Calibration_iDR5_3_PSF,0.0037,0.0023,0.0009
STRIPE82-0068,Calibration_XPSP_0,0.0079,0.004,0.0004
STRIPE82-0068,Calibration_XPSP_GAIA3,0.0056,0.0045,0.0034
STRIPE82-0068,Calibration_XPSP_GALEX_0,0.0095,0.0024,-0.0009
STRIPE82-0068,Calibration_XPSP,0.0079,0.004,0.0004
STRIPE82-0068,Calibration_iDR5_3_Main,0.0056,0.0045,0.0034
STRIPE82-0068,Calibration_iDR5_3_PSF,0.0005,0.0014,0.0028
STRIPE82-0069,Calibration_XPSP_0,0.0077,0.0037,-0.0002
STRIPE82-0069,Calibration_XPSP_GAIA3,0.0064,0.0049,0.0029
STRIPE82-0069,Calibration_XPSP_GALEX_0,0.0085,0.0023,-0.0015
STRIPE82-0069,Calibration_XPSP,0.0077,0.0037,-0.0002
STRIPE82-0069,Calibration_iDR5_3_Main,0.0064,0.0049,0.0029
STRIPE82-0069,Calibration_iDR5_3_PSF,0.0042,0.0037,0.0037
STRIPE82-0074,Calibration_XPSP_0,0.01,0.0049,-0.0007
STRIPE82-0074,Calibration_XPSP_GAIA3,0.0074,0.0044,0.0036
STRIPE82-0074,Calibration_XPSP_GALEX_0,0.01,0.0007,-0.0033
STRIPE82-0074,Calibration_XPSP,0.01,0.0049,-0.0007
STRIPE82-0074,Calibration_iDR5_3_Main,0.0074,0.0044,0.0036
STRIPE82-0074,Calibration_iDR5_3_PSF,0.0039,0.0032,0.004
STRIPE82-0077,Calibration_XPSP_0,0.0096,0.0054,-0.0006
STRIPE82-0077,Calibration_XPSP_GAIA3,0.0101,0.0063,0.0025
STRIPE82-0077,Calibration_XPSP_GALEX_0,0.0096,0.0021,-0.0017
STRIPE82-0077,Calibration_XPSP,0.0096,0.0054,-0.0006
STRIPE82-0077,Calibration_iDR5_3_Main,0.0101,0.0063,0.0025
STRIPE82-0077,Calibration_iDR5_3_PSF,0.0067,0.003,0.0019
STRIPE82-0078,Calibration_XPSP_0,0.0075,0.005,0.0003
STRIPE82-0078,Calibration_XPSP_GAIA3,0.0054,0.0057,0.0033
STRIPE82-0078,Calibration_XPSP_GALEX_0,0.0066,-0.0005,-0.0033
STRIPE82-0078,Calibration_XPSP,0.0075,0.005,0.0003
STRIPE82-0078,Calibration_iDR5_3_Main,0.0054,0.0057,0.0033
STRIPE82-0078,Calibration_iDR5_3_PSF,0.0009,0.0006,0.0019
STRIPE82-0079,Calibration_XPSP_0,0.0101,0.0047,0.0012
STRIPE82-0079,Calibration_XPSP_GAIA3,0.0096,0.0055,0.0033
STRIPE82-0079,Calibration_XPSP_GALEX_0,0.0061,-0.0013,-0.0018
STRIPE82-0079,Calibration_XPSP,0.0101,0.0047,0.0012
STRIPE82-0079,Calibration_iDR5_3_Main,0.0096,0.0055,0.0033
STRIPE82-0079,Calibration_iDR5_3_PSF,0.0075,0.0053,0.0053
STRIPE82-0080,Calibration_XPSP_0,0.0122,0.0063,0.0013
STRIPE82-0080,Calibration_XPSP_GAIA3,0.0116,0.0067,0.0029
STRIPE82-0080,Calibration_XPSP_GALEX_0,0.013,0.0041,0.001
STRIPE82-0080,Calibration_XPSP,0.0122,0.0063,0.0013
STRIPE82-0080,Calibration_iDR5_3_Main,0.0116,0.0067,0.0029
STRIPE82-0080,Calibration_iDR5_3_PSF,0.0062,0.0032,0.0029
STRIPE82-0081,Calibration_XPSP_0,0.0144,0.008,-0.0013
STRIPE82-0081,Calibration_XPSP_GAIA3,0.0134,0.0074,0.0009
STRIPE82-0081,Calibration_XPSP_GALEX_0,0.0161,0.0057,0.0002
STRIPE82-0081,Calibration_XPSP,0.0144,0.008,-0.0013
STRIPE82-0081,Calibration_iDR5_3_Main,0.0134,0.0074,0.0009
STRIPE82-0081,Calibration_iDR5_3_PSF,0.011,0.009,0.0052
STRIPE82-0082,Calibration_XPSP_0,0.0158,0.0092,-0.0003
STRIPE82-0082,Calibration_XPSP_GAIA3,0.0159,0.0101,0.0037
STRIPE82-0082,Calibration_XPSP_GALEX_0,0.0138,0.0025,-0.0027
STRIPE82-0082,Calibration_XPSP,0.0158,0.0092,-0.0003
STRIPE82-0082,Calibration_iDR5_3_Main,0.0159,0.0101,0.0037
STRIPE82-0082,Calibration_iDR5_3_PSF,0.0138,0.0084,0.0035
STRIPE82-0083,Calibration_XPSP_0,0.0225,0.0133,-0.0012
STRIPE82-0083,Calibration_XPSP_GAIA3,0.0155,0.0099,0.0025
STRIPE82-0083,Calibration_XPSP_GALEX_0,0.0147,-0.0,-0.008
STRIPE82-0083,Calibration_XPSP,0.0225,0.0133,-0.0012
STRIPE82-0083,Calibration_iDR5_3_Main,0.0155,0.0099,0.0025
STRIPE82-0083,Calibration_iDR5_3_PSF,0.0166,0.0096,0.0033
STRIPE82-0085,Calibration_XPSP_0,0.0417,0.035,-0.0007
STRIPE82-0085,Calibration_XPSP_GAIA3,0.0416,0.0325,0.0026
STRIPE82-0085,Calibration_XPSP_GALEX_0,0.0214,0.0105,-0.0024
STRIPE82-0085,Calibration_XPSP,0.0417,0.035,-0.0007
STRIPE82-0085,Calibration_iDR5_3_Main,0.0416,0.0325,0.0026
STRIPE82-0085,Calibration_iDR5_3_PSF,0.0384,0.031,0.0023
STRIPE82-0086,Calibration_XPSP_0,0.0334,0.0255,-0.0017
STRIPE82-0086,Calibration_XPSP_GAIA3,0.0321,0.0221,0.0019
STRIPE82-0086,Calibration_XPSP_GALEX_0,0.0271,0.0117,-0.0045
STRIPE82-0086,Calibration_XPSP,0.0334,0.0255,-0.0017
STRIPE82-0086,Calibration_iDR5_3_Main,0.0321,0.0221,0.0019
STRIPE82-0086,Calibration_iDR5_3_PSF,0.0343,0.0224,0.0023
STRIPE82-0087,Calibration_XPSP_0,0.0017,-0.0056,-0.0151
STRIPE82-0087,Calibration_XPSP_GAIA3,0.0018,-0.0061,-0.0125
STRIPE82-0087,Calibration_XPSP_GALEX_0,-0.0191,-0.0288,-0.0319
STRIPE82-0087,Calibration_XPSP,0.0017,-0.0056,-0.0151
STRIPE82-0087,Calibration_iDR5_3_Main,0.0018,-0.0061,-0.0125
STRIPE82-0087,Calibration_iDR5_3_PSF,0.0011,-0.0076,-0.0126
STRIPE82-0088,Calibration_XPSP_0,0.015,0.0073,-0.0015
STRIPE82-0088,Calibration_XPSP_GAIA3,0.0167,0.0073,0.0004
STRIPE82-0088,Calibration_XPSP_GALEX_0,0.0173,0.0067,0.0016
STRIPE82-0088,Calibration_XPSP,0.015,0.0073,-0.0015
STRIPE82-0088,Calibration_iDR5_3_Main,0.0167,0.0073,0.0004
STRIPE82-0088,Calibration_iDR5_3_PSF,0.0173,0.0082,0.0031
STRIPE82-0089,Calibration_XPSP_0,0.0139,0.0063,-0.0008
STRIPE82-0089,Calibration_XPSP_GAIA3,0.014,0.0056,0.0012
STRIPE82-0089,Calibration_XPSP,0.0139,0.0063,-0.0008
STRIPE82-0089,Calibration_iDR5_3_Main,0.014,0.0056,0.0012
STRIPE82-0089,Calibration_iDR5_3_PSF,0.0136,0.0053,0.0028
STRIPE82-0090,Calibration_XPSP_0,0.0121,0.0051,-0.0002
STRIPE82-0090,Calibration_XPSP_GAIA3,0.011,0.0044,0.0023
STRIPE82-0090,Calibration_XPSP_GALEX_0,0.017,0.0074,0.0063
STRIPE82-0090,Calibration_XPSP,0.0121,0.0051,-0.0002
STRIPE82-0090,Calibration_iDR5_3_Main,0.011,0.0044,0.0023
STRIPE82-0090,Calibration_iDR5_3_PSF,0.0089,0.0032,0.0032
STRIPE82-0091,Calibration_XPSP_0,0.0129,0.0068,-0.0015
STRIPE82-0091,Calibration_XPSP_GAIA3,0.0111,0.0056,0.0012
STRIPE82-0091,Calibration_XPSP,0.0129,0.0068,-0.0015
STRIPE82-0091,Calibration_iDR5_3_Main,0.0111,0.0056,0.0012
STRIPE82-0091,Calibration_iDR5_3_PSF,0.0087,0.0039,0.0019
STRIPE82-0092,Calibration_XPSP_0,0.0095,0.0053,0.0006
STRIPE82-0092,Calibration_XPSP_GAIA3,0.009,0.0052,0.003
STRIPE82-0092,Calibration_XPSP_GALEX_0,0.0073,-0.0004,-0.0029
STRIPE82-0092,Calibration_XPSP,0.0095,0.0053,0.0006
STRIPE82-0092,Calibration_iDR5_3_Main,0.009,0.0052,0.003
STRIPE82-0092,Calibration_iDR5_3_PSF,0.0079,0.0038,0.0041
STRIPE82-0093,Calibration_XPSP_0,0.0098,0.0047,-0.0008
STRIPE82-0093,Calibration_XPSP_GAIA3,0.0081,0.004,0.0011
STRIPE82-0093,Calibration_XPSP_GALEX_0,0.0011,-0.0043,-0.0051
STRIPE82-0093,Calibration_XPSP,0.0098,0.0047,-0.0008
STRIPE82-0093,Calibration_iDR5_3_Main,0.0081,0.004,0.0011
STRIPE82-0093,Calibration_iDR5_3_PSF,0.0064,0.0025,0.0013
STRIPE82-0094,Calibration_XPSP_0,0.0263,0.0175,0.0096
STRIPE82-0094,Calibration_XPSP_GAIA3,0.0224,0.0219,0.0145
STRIPE82-0094,Calibration_XPSP_GALEX_0,0.0141,0.0037,0.004
STRIPE82-0094,Calibration_XPSP,0.0263,0.0175,0.0096
STRIPE82-0094,Calibration_iDR5_3_Main,0.0224,0.0219,0.0145
STRIPE82-0094,Calibration_iDR5_3_PSF,-0.0117,-0.011,-0.0002
STRIPE82-0095,Calibration_XPSP_0,0.0122,0.0058,-0.0018
STRIPE82-0095,Calibration_XPSP_GAIA3,0.0098,0.0048,0.0004
STRIPE82-0095,Calibration_XPSP_GALEX_0,0.0125,0.0032,-0.0017
STRIPE82-0095,Calibration_XPSP,0.0122,0.0058,-0.0018
STRIPE82-0095,Calibration_iDR5_3_Main,0.0098,0.0048,0.0004
STRIPE82-0095,Calibration_iDR5_3_PSF,0.0092,0.0046,0.0021
STRIPE82-0099,Calibration_XPSP_0,0.0125,0.0059,-0.0011
STRIPE82-0099,Calibration_XPSP_GAIA3,0.0108,0.0052,0.0011
STRIPE82-0099,Calibration_XPSP_GALEX_0,0.0149,0.0053,0.0009
STRIPE82-0099,Calibration_XPSP,0.0125,0.0059,-0.0011
STRIPE82-0099,Calibration_iDR5_3_Main,0.0108,0.0052,0.0011
STRIPE82-0099,Calibration_iDR5_3_PSF,0.0076,0.0036,0.0022
STRIPE82-0101,Calibration_XPSP_0,0.0059,0.0028,0.0002
STRIPE82-0101,Calibration_XPSP_GAIA3,0.0058,0.0031,0.0014
STRIPE82-0101,Calibration_XPSP_GALEX_0,0.0063,0.0013,-0.0004
STRIPE82-0101,Calibration_XPSP,0.0059,0.0028,0.0002
STRIPE82-0101,Calibration_iDR5_3_Main,0.0058,0.0031,0.0014
STRIPE82-0101,Calibration_iDR5_3_PSF,0.0036,0.0019,0.0024
STRIPE82-0105,Calibration_XPSP_0,0.009,0.0041,0.0004
STRIPE82-0105,Calibration_XPSP_GAIA3,0.0074,0.004,0.0023
STRIPE82-0105,Calibration_XPSP_GALEX_0,0.0098,0.0037,0.0017
STRIPE82-0105,Calibration_XPSP,0.009,0.0041,0.0004
STRIPE82-0105,Calibration_iDR5_3_Main,0.0074,0.004,0.0023
STRIPE82-0105,Calibration_iDR5_3_PSF,0.0056,0.002,0.0015
STRIPE82-0107,Calibration_XPSP_0,0.0103,0.0045,0.0001
STRIPE82-0107,Calibration_XPSP_GAIA3,0.0071,0.0035,0.0021
STRIPE82-0107,Calibration_XPSP_GALEX_0,0.0117,0.0036,0.0001
STRIPE82-0107,Calibration_XPSP,0.0103,0.0045,0.0001
STRIPE82-0107,Calibration_iDR5_3_Main,0.0071,0.0035,0.0021
STRIPE82-0107,Calibration_iDR5_3_PSF,0.006,0.0026,0.0026
STRIPE82-0108,Calibration_XPSP_0,0.0097,0.0044,0.0006
STRIPE82-0108,Calibration_XPSP_GAIA3,0.0075,0.0044,0.0027
STRIPE82-0108,Calibration_XPSP_GALEX_0,0.0104,0.0034,0.0002
STRIPE82-0108,Calibration_XPSP,0.0097,0.0044,0.0006
STRIPE82-0108,Calibration_iDR5_3_Main,0.0075,0.0044,0.0027
STRIPE82-0108,Calibration_iDR5_3_PSF,0.0067,0.0035,0.0034
STRIPE82-0109,Calibration_XPSP_0,0.0092,0.0041,-0.0
STRIPE82-0109,Calibration_XPSP_GAIA3,0.0061,0.004,0.0021
STRIPE82-0109,Calibration_XPSP_GALEX_0,0.0099,0.0026,-0.0009
STRIPE82-0109,Calibration_XPSP,0.0092,0.0041,-0.0
STRIPE82-0109,Calibration_iDR5_3_Main,0.0061,0.004,0.0021
STRIPE82-0109,Calibration_iDR5_3_PSF,0.0044,0.0023,0.0023
STRIPE82-0110,Calibration_XPSP_0,0.0102,0.0047,-0.0006
STRIPE82-0110,Calibration_XPSP_GAIA3,0.0066,0.0036,0.0021
STRIPE82-0110,Calibration_XPSP_GALEX_0,0.0103,0.0033,-0.0006
STRIPE82-0110,Calibration_XPSP,0.0102,0.0047,-0.0006
STRIPE82-0110,Calibration_iDR5_3_Main,0.0066,0.0036,0.0021
STRIPE82-0110,Calibration_iDR5_3_PSF,0.0049,0.0029,0.003
STRIPE82-0113,Calibration_XPSP_0,0.0062,0.0021,-0.0007
STRIPE82-0113,Calibration_XPSP_GAIA3,0.0054,0.0026,0.0012
STRIPE82-0113,Calibration_XPSP_GALEX_0,0.0074,0.0026,0.0003
STRIPE82-0113,Calibration_XPSP,0.0062,0.0021,-0.0007
STRIPE82-0113,Calibration_iDR5_3_Main,0.0054,0.0026,0.0012
STRIPE82-0113,Calibration_iDR5_3_PSF,0.0042,0.0021,0.0021
STRIPE82-0114,Calibration_XPSP_0,0.01,0.0041,-0.0005
STRIPE82-0114,Calibration_XPSP_GAIA3,0.0068,0.0032,0.0018
STRIPE82-0114,Calibration_XPSP_GALEX_0,0.0116,0.0038,0.0003
STRIPE82-0114,Calibration_XPSP,0.01,0.0041,-0.0005
STRIPE82-0114,Calibration_iDR5_3_Main,0.0068,0.0032,0.0018
STRIPE82-0114,Calibration_iDR5_3_PSF,0.0062,0.0025,0.0025
STRIPE82-0115,Calibration_XPSP_0,0.0054,0.0018,0.0008
STRIPE82-0115,Calibration_XPSP_GAIA3,0.0055,0.0029,0.0015
STRIPE82-0115,Calibration_XPSP_GALEX_0,0.006,0.0013,0.0003
STRIPE82-0115,Calibration_XPSP,0.0054,0.0018,0.0008
STRIPE82-0115,Calibration_iDR5_3_Main,0.0055,0.0029,0.0015
STRIPE82-0115,Calibration_iDR5_3_PSF,0.0044,0.0022,0.0027
STRIPE82-0116,Calibration_XPSP_0,0.0082,0.0031,0.0004
STRIPE82-0116,Calibration_XPSP_GAIA3,0.0064,0.0035,0.0017
STRIPE82-0116,Calibration_XPSP_GALEX_0,0.0119,0.0038,0.0007
STRIPE82-0116,Calibration_XPSP,0.0082,0.0031,0.0004
STRIPE82-0116,Calibration_iDR5_3_Main,0.0064,0.0035,0.0017
STRIPE82-0116,Calibration_iDR5_3_PSF,0.0052,0.0019,0.0023
STRIPE82-0117,Calibration_XPSP_0,0.0057,0.0022,0.0007
STRIPE82-0117,Calibration_XPSP_GAIA3,0.0054,0.0034,0.0022
STRIPE82-0117,Calibration_XPSP_GALEX_0,0.0066,0.002,0.0006
STRIPE82-0117,Calibration_XPSP,0.0057,0.0022,0.0007
STRIPE82-0117,Calibration_iDR5_3_Main,0.0054,0.0034,0.0022
STRIPE82-0117,Calibration_iDR5_3_PSF,0.0039,0.0021,0.0027
STRIPE82-0118,Calibration_XPSP_0,0.0064,0.0031,0.0014
STRIPE82-0118,Calibration_XPSP_GAIA3,0.0057,0.004,0.0021
STRIPE82-0118,Calibration_XPSP_GALEX_0,0.0058,0.0012,-0.0012
STRIPE82-0118,Calibration_XPSP,0.0064,0.0031,0.0014
STRIPE82-0118,Calibration_iDR5_3_Main,0.0057,0.004,0.0021
STRIPE82-0118,Calibration_iDR5_3_PSF,0.0049,0.0027,0.0029
STRIPE82-0120,Calibration_XPSP_0,0.0061,0.0027,0.0015
STRIPE82-0120,Calibration_XPSP_GAIA3,0.0056,0.0034,0.0028
STRIPE82-0120,Calibration_XPSP_GALEX_0,0.0064,0.002,0.0012
STRIPE82-0120,Calibration_XPSP,0.0061,0.0027,0.0015
STRIPE82-0120,Calibration_iDR5_3_Main,0.0056,0.0034,0.0028
STRIPE82-0120,Calibration_iDR5_3_PSF,0.0047,0.0028,0.0038
STRIPE82-0121,Calibration_XPSP_0,0.0059,0.0023,0.0009
STRIPE82-0121,Calibration_XPSP_GAIA3,0.0061,0.0036,0.0022
STRIPE82-0121,Calibration_XPSP_GALEX_0,0.0074,0.0036,0.0038
STRIPE82-0121,Calibration_XPSP,0.0059,0.0023,0.0009
STRIPE82-0121,Calibration_iDR5_3_Main,0.0061,0.0036,0.0022
STRIPE82-0121,Calibration_iDR5_3_PSF,0.0028,0.0011,0.0023
STRIPE82-0123,Calibration_XPSP_0,0.0051,0.0015,0.0003
STRIPE82-0123,Calibration_XPSP_GAIA3,0.005,0.0022,0.0006
STRIPE82-0123,Calibration_XPSP_GALEX_0,0.0059,0.0001,-0.0011
STRIPE82-0123,Calibration_XPSP,0.0051,0.0015,0.0003
STRIPE82-0123,Calibration_iDR5_3_Main,0.005,0.0022,0.0006
STRIPE82-0123,Calibration_iDR5_3_PSF,0.0046,0.0013,0.0018
STRIPE82-0126,Calibration_XPSP_0,0.0075,0.0041,-0.0004
STRIPE82-0126,Calibration_XPSP_GAIA3,0.0065,0.004,0.0023
STRIPE82-0126,Calibration_XPSP_GALEX_0,0.0091,0.0034,0.0004
STRIPE82-0126,Calibration_XPSP,0.0075,0.0041,-0.0004
STRIPE82-0126,Calibration_iDR5_3_Main,0.0065,0.004,0.0023
STRIPE82-0126,Calibration_iDR5_3_PSF,0.01,0.0064,0.0061
STRIPE82-0129,Calibration_XPSP_0,0.0065,0.0035,-0.0002
STRIPE82-0129,Calibration_XPSP_GAIA3,0.0048,0.004,0.0023
STRIPE82-0129,Calibration_XPSP_GALEX_0,0.0072,0.0028,-0.0005
STRIPE82-0129,Calibration_XPSP,0.0065,0.0035,-0.0002
STRIPE82-0129,Calibration_iDR5_3_Main,0.0048,0.004,0.0023
STRIPE82-0129,Calibration_iDR5_3_PSF,0.0062,0.0052,0.0047
STRIPE82-0130,Calibration_XPSP_0,0.0058,0.0028,0.0006
STRIPE82-0130,Calibration_XPSP_GAIA3,0.0041,0.0037,0.0025
STRIPE82-0130,Calibration_XPSP_GALEX_0,0.0069,0.0028,-0.0
STRIPE82-0130,Calibration_XPSP,0.0058,0.0028,0.0006
STRIPE82-0130,Calibration_iDR5_3_Main,0.0041,0.0037,0.0025
STRIPE82-0130,Calibration_iDR5_3_PSF,0.0038,0.004,0.0043
STRIPE82-0133,Calibration_XPSP_0,0.0098,0.0056,0.0004
STRIPE82-0133,Calibration_XPSP_GAIA3,0.0099,0.0059,0.0034
STRIPE82-0133,Calibration_XPSP_GALEX_0,0.0097,0.0039,-0.0003
STRIPE82-0133,Calibration_XPSP,0.0098,0.0056,0.0004
STRIPE82-0133,Calibration_iDR5_3_Main,0.0099,0.0059,0.0034
STRIPE82-0133,Calibration_iDR5_3_PSF,0.0089,0.0052,0.0031
STRIPE82-0134,Calibration_XPSP_0,0.0041,0.0023,-0.0004
STRIPE82-0134,Calibration_XPSP_GAIA3,0.004,0.0029,-0.0
STRIPE82-0134,Calibration_XPSP_GALEX_0,0.0049,0.0022,-0.0007
STRIPE82-0134,Calibration_XPSP,0.0041,0.0023,-0.0004
STRIPE82-0134,Calibration_iDR5_3_Main,0.004,0.0029,-0.0
STRIPE82-0134,Calibration_iDR5_3_PSF,0.0011,0.0003,-0.0006
STRIPE82-0136,Calibration_XPSP_0,0.0071,0.0041,0.0008
STRIPE82-0136,Calibration_XPSP_GAIA3,0.0074,0.005,0.0024
STRIPE82-0136,Calibration_XPSP_GALEX_0,0.008,0.0043,0.0009
STRIPE82-0136,Calibration_XPSP,0.0071,0.0041,0.0008
STRIPE82-0136,Calibration_iDR5_3_Main,0.0074,0.005,0.0024
STRIPE82-0136,Calibration_iDR5_3_PSF,0.0095,0.0075,0.0056
STRIPE82-0138,Calibration_XPSP_0,0.0081,0.0051,0.0018
STRIPE82-0138,Calibration_XPSP_GAIA3,0.0085,0.0056,0.0036
STRIPE82-0138,Calibration_XPSP,0.0081,0.0051,0.0018
STRIPE82-0138,Calibration_iDR5_3_Main,0.0085,0.0056,0.0036
STRIPE82-0138,Calibration_iDR5_3_PSF,0.0065,0.0047,0.0044
STRIPE82-0141,Calibration_XPSP_0,0.0057,0.0031,0.0006
STRIPE82-0141,Calibration_XPSP_GAIA3,0.0058,0.0041,0.0029
STRIPE82-0141,Calibration_XPSP_GALEX_0,0.0116,0.0073,0.0054
STRIPE82-0141,Calibration_XPSP,0.0057,0.0031,0.0006
STRIPE82-0141,Calibration_iDR5_3_Main,0.0058,0.0041,0.0029
STRIPE82-0141,Calibration_iDR5_3_PSF,0.0071,0.0038,0.0037
STRIPE82-0142,Calibration_XPSP_0,0.0055,0.0028,-0.0003
STRIPE82-0142,Calibration_XPSP_GAIA3,0.0063,0.0037,0.0025
STRIPE82-0142,Calibration_XPSP_GALEX_0,-0.0032,-0.0078,-0.0088
STRIPE82-0142,Calibration_XPSP,0.0055,0.0028,-0.0003
STRIPE82-0142,Calibration_iDR5_3_Main,0.0063,0.0037,0.0025
STRIPE82-0142,Calibration_iDR5_3_PSF,0.0035,0.0001,0.0002
STRIPE82-0143,Calibration_XPSP_0,0.0075,0.0052,0.0031
STRIPE82-0143,Calibration_XPSP_GAIA3,0.0063,0.0061,0.0052
STRIPE82-0143,Calibration_XPSP_GALEX_0,0.0036,-0.001,-0.0033
STRIPE82-0143,Calibration_XPSP,0.0075,0.0052,0.0031
STRIPE82-0143,Calibration_iDR5_3_Main,0.0063,0.0061,0.0052
STRIPE82-0143,Calibration_iDR5_3_PSF,0.0037,0.0033,0.0033
STRIPE82-0145,Calibration_XPSP_0,0.0059,0.0025,-0.0002
STRIPE82-0145,Calibration_XPSP_GAIA3,0.005,0.0029,0.0022
STRIPE82-0145,Calibration_XPSP_GALEX_0,0.0061,0.0011,-0.0006
STRIPE82-0145,Calibration_XPSP,0.0059,0.0025,-0.0002
STRIPE82-0145,Calibration_iDR5_3_Main,0.005,0.0029,0.0022
STRIPE82-0145,Calibration_iDR5_3_PSF,0.0003,-0.0016,-0.001
STRIPE82-0147,Calibration_XPSP_0,0.0049,0.0022,-0.0006
