PID,NAME,RA_d,DEC_d
SPLUS-s,SPLUS-s30s19,31.0052,-38.8240
SPLUS-s,SPLUS-s30s20,32.7277,-38.8240
SPLUS-s,SPLUS-s30s21,34.4501,-38.8240
SPLUS-s,SPLUS-s30s22,36.1726,-38.8240
SPLUS-s,SPLUS-s30s23,37.8951,-38.8240
SPLUS-s,SPLUS-s30s24,39.6176,-38.8240
SPLUS-s,SPLUS-s30s25,41.3401,-38.8240
SPLUS-s,SPLUS-s30s26,43.0625,-38.8240
SPLUS-s,SPLUS-s30s27,44.7851,-38.8240
SPLUS-s,SPLUS-s30s28,46.5075,-38.8240
SPLUS-s,SPLUS-s30s29,48.2301,-38.8240
SPLUS-s,SPLUS-s30s30,49.9525,-38.8240
SPLUS-s,SPLUS-s30s31,51.6750,-38.8240
SPLUS-s,SPLUS-s30s32,53.3975,-38.8240
SPLUS-s,SPLUS-s30s33,55.1200,-38.8240
SPLUS-s,SPLUS-s30s34,56.8424,-38.8240
SPLUS-s,SPLUS-s30s35,58.5650,-38.8240
SPLUS-s,SPLUS-s30s36,60.2875,-38.8240
SPLUS-s,SPLUS-s30s37,62.0099,-38.8240
SPLUS-s,SPLUS-s30s38,63.7325,-38.8240
SPLUS-s,SPLUS-s30s39,65.4550,-38.8240
SPLUS-s,SPLUS-s30s40,67.1775,-38.8240
SPLUS-s,SPLUS-s30s41,68.8999,-38.8240
SPLUS-s,SPLUS-s30s42,70.6224,-38.8240
SPLUS-s,SPLUS-s30s43,72.3449,-38.8240
SPLUS-s,SPLUS-s30s44,74.0673,-38.8240
SPLUS-s,SPLUS-s30s45,315.2157,-38.8240
SPLUS-s,SPLUS-s30s46,316.9381,-38.8240
SPLUS-s,SPLUS-s30s47,318.6606,-38.8240
SPLUS-s,SPLUS-s30s48,320.3832,-38.8240
SPLUS-s,SPLUS-s31s01,0.0154,-40.1376
SPLUS-s,SPLUS-s31s09,14.0491,-40.1376
SPLUS-s,SPLUS-s31s10,15.8053,-40.1377
SPLUS-s,SPLUS-s31s11,17.5613,-40.1379
SPLUS-s,SPLUS-s31s16,26.3418,-40.1376
SPLUS-s,SPLUS-s31s17,28.0980,-40.1377
SPLUS-s,SPLUS-s31s18,29.8541,-40.1377
SPLUS-s,SPLUS-s31s19,31.6101,-40.1376
SPLUS-s,SPLUS-s31s20,33.3662,-40.1376
SPLUS-s,SPLUS-s31s21,35.1223,-40.1376
SPLUS-s,SPLUS-s31s22,36.8784,-40.1377
SPLUS-s,SPLUS-s31s23,38.6345,-40.1376
SPLUS-s,SPLUS-s31s24,40.3906,-40.1376
SPLUS-s,SPLUS-s31s25,42.1467,-40.1377
SPLUS-s,SPLUS-s31s26,43.9028,-40.1376
SPLUS-s,SPLUS-s31s27,45.6589,-40.1377
SPLUS-s,SPLUS-s31s28,47.4150,-40.1377
SPLUS-s,SPLUS-s31s29,49.1711,-40.1376
SPLUS-s,SPLUS-s31s30,50.9272,-40.1377
SPLUS-s,SPLUS-s31s31,52.6833,-40.1376
SPLUS-s,SPLUS-s31s32,54.4394,-40.1377
SPLUS-s,SPLUS-s31s33,56.1955,-40.1377
SPLUS-s,SPLUS-s31s34,57.9516,-40.1376
SPLUS-s,SPLUS-s31s35,59.7077,-40.1376
SPLUS-s,SPLUS-s31s36,61.4638,-40.1377
SPLUS-s,SPLUS-s31s37,63.2199,-40.1376
SPLUS-s,SPLUS-s31s38,64.9760,-40.1377
SPLUS-s,SPLUS-s31s39,66.7321,-40.1376
SPLUS-s,SPLUS-s31s40,68.4882,-40.1377
SPLUS-s,SPLUS-s31s41,70.2443,-40.1377
SPLUS-s,SPLUS-s31s42,72.0004,-40.1377
SPLUS-s,SPLUS-s31s43,73.7564,-40.1376
SPLUS-s,SPLUS-s31s44,316.0979,-40.1377
SPLUS-s,SPLUS-s31s45,317.8540,-40.1377
SPLUS-s,SPLUS-s31s46,319.6101,-40.1376
SPLUS-s,SPLUS-s31s47,321.3662,-40.1377
SPLUS-s,SPLUS-s31s58,340.6833,-40.1376
SPLUS-s,SPLUS-s32s14,23.2839,-41.4491
SPLUS-s,SPLUS-s32s16,26.8660,-41.4491
SPLUS-s,SPLUS-s32s17,28.6571,-41.4491
SPLUS-s,SPLUS-s32s18,30.4481,-41.4491
SPLUS-s,SPLUS-s32s19,32.2392,-41.4491
SPLUS-s,SPLUS-s32s20,34.0302,-41.4491
SPLUS-s,SPLUS-s32s22,37.6123,-41.4491
SPLUS-s,SPLUS-s32s23,39.4034,-41.4491
SPLUS-s,SPLUS-s32s24,41.1944,-41.4491
SPLUS-s,SPLUS-s32s25,42.9854,-41.4491
SPLUS-s,SPLUS-s32s26,44.7765,-41.4491
SPLUS-s,SPLUS-s32s27,46.5676,-41.4491
SPLUS-s,SPLUS-s32s28,48.3585,-41.4491
SPLUS-s,SPLUS-s32s29,50.1496,-41.4491
SPLUS-s,SPLUS-s32s30,51.9407,-41.4491
SPLUS-s,SPLUS-s32s31,53.7317,-41.4491
SPLUS-s,SPLUS-s32s32,55.5227,-41.4491
SPLUS-s,SPLUS-s32s33,57.3138,-41.4491
SPLUS-s,SPLUS-s32s34,59.1048,-41.4491
SPLUS-s,SPLUS-s32s35,60.8959,-41.4491
SPLUS-s,SPLUS-s32s36,62.6870,-41.4491
SPLUS-s,SPLUS-s32s37,64.4780,-41.4491
SPLUS-s,SPLUS-s32s38,66.2690,-41.4491
SPLUS-s,SPLUS-s32s39,68.0601,-41.4491
SPLUS-s,SPLUS-s32s40,69.8511,-41.4491
SPLUS-s,SPLUS-s32s41,71.6422,-41.4491
SPLUS-s,SPLUS-s32s42,73.4335,-41.4496
SPLUS-s,SPLUS-s32s43,315.2242,-41.4491
SPLUS-s,SPLUS-s32s44,317.0154,-41.4491
SPLUS-s,SPLUS-s32s45,318.8063,-41.4491
SPLUS-s,SPLUS-s32s46,320.5974,-41.4491
SPLUS-s,SPLUS-s32s51,329.5526,-41.4491
SPLUS-s,SPLUS-s32s52,331.3436,-41.4491
SPLUS-s,SPLUS-s32s61,347.4631,-41.4491
SPLUS-s,SPLUS-s32s62,349.2541,-41.4491
SPLUS-s,SPLUS-s32s65,354.6272,-41.4491
SPLUS-s,SPLUS-s33s06,9.1374,-42.7583
SPLUS-s,SPLUS-s33s22,38.3760,-42.7582
SPLUS-s,SPLUS-s33s23,40.2034,-42.7583
SPLUS-s,SPLUS-s33s24,42.0308,-42.7582
SPLUS-s,SPLUS-s33s25,43.8582,-42.7582
SPLUS-s,SPLUS-s33s26,45.6856,-42.7583
SPLUS-s,SPLUS-s33s27,47.5130,-42.7583
SPLUS-s,SPLUS-s33s28,49.3405,-42.7583
SPLUS-s,SPLUS-s33s29,51.1679,-42.7582
SPLUS-s,SPLUS-s33s30,52.9953,-42.7582
SPLUS-s,SPLUS-s33s31,54.8227,-42.7583
SPLUS-s,SPLUS-s33s32,56.6501,-42.7583
SPLUS-s,SPLUS-s33s33,58.4775,-42.7583
SPLUS-s,SPLUS-s33s34,60.3049,-42.7583
SPLUS-s,SPLUS-s33s35,62.1324,-42.7582
SPLUS-s,SPLUS-s33s36,63.9597,-42.7583
SPLUS-s,SPLUS-s33s37,65.7871,-42.7583
SPLUS-s,SPLUS-s33s38,67.6146,-42.7582
SPLUS-s,SPLUS-s33s39,69.4420,-42.7582
SPLUS-s,SPLUS-s33s40,71.2694,-42.7582
SPLUS-s,SPLUS-s33s41,73.0969,-42.7582
SPLUS-s,SPLUS-s33s42,74.9245,-42.7588
SPLUS-s,SPLUS-s33s43,316.1425,-42.7583
SPLUS-s,SPLUS-s33s44,317.9699,-42.7582
SPLUS-s,SPLUS-s33s45,319.7973,-42.7583
SPLUS-s,SPLUS-s33s48,325.2796,-42.7582
SPLUS-s,SPLUS-s33s49,327.1070,-42.7583
SPLUS-s,SPLUS-s33s50,328.9344,-42.7583
SPLUS-s,SPLUS-s33s51,330.7618,-42.7582
SPLUS-s,SPLUS-s33s52,332.5892,-42.7582
SPLUS-s,SPLUS-s33s59,345.3811,-42.7582
SPLUS-s,SPLUS-s33s60,347.2084,-42.7582
SPLUS-s,SPLUS-s33s61,349.0359,-42.7583
SPLUS-s,SPLUS-s33s62,350.8633,-42.7582
SPLUS-s,SPLUS-s34s04,5.5962,-44.0652
SPLUS-s,SPLUS-s34s10,16.7879,-44.0651
SPLUS-s,SPLUS-s34s11,18.6532,-44.0652
SPLUS-s,SPLUS-s34s15,26.1144,-44.0652
SPLUS-s,SPLUS-s34s21,37.3061,-44.0651
SPLUS-s,SPLUS-s34s22,39.1714,-44.0651
SPLUS-s,SPLUS-s34s23,41.0367,-44.0652
SPLUS-s,SPLUS-s34s24,42.9020,-44.0652
SPLUS-s,SPLUS-s34s25,44.7673,-44.0652
SPLUS-s,SPLUS-s34s26,46.6325,-44.0651
SPLUS-s,SPLUS-s34s27,48.4978,-44.0651
SPLUS-s,SPLUS-s34s28,50.3630,-44.0652
SPLUS-s,SPLUS-s34s29,52.2283,-44.0651
SPLUS-s,SPLUS-s34s30,54.0937,-44.0652
SPLUS-s,SPLUS-s34s31,55.9589,-44.0651
SPLUS-s,SPLUS-s34s32,57.8242,-44.0652
SPLUS-s,SPLUS-s34s33,59.6895,-44.0651
SPLUS-s,SPLUS-s34s34,61.5548,-44.0651
SPLUS-s,SPLUS-s34s35,63.4200,-44.0652
SPLUS-s,SPLUS-s34s36,65.2853,-44.0652
SPLUS-s,SPLUS-s34s37,67.1506,-44.0651
SPLUS-s,SPLUS-s34s38,69.0159,-44.0652
SPLUS-s,SPLUS-s34s39,70.8812,-44.0651
SPLUS-s,SPLUS-s34s40,72.7465,-44.0652
SPLUS-s,SPLUS-s34s41,74.6121,-44.0657
SPLUS-s,SPLUS-s34s42,315.2335,-44.0651
SPLUS-s,SPLUS-s34s43,317.0988,-44.0651
SPLUS-s,SPLUS-s34s44,318.9641,-44.0652
SPLUS-s,SPLUS-s34s45,320.8294,-44.0651
SPLUS-s,SPLUS-s34s47,324.5599,-44.0651
SPLUS-s,SPLUS-s34s48,326.4252,-44.0651
SPLUS-s,SPLUS-s34s49,328.2905,-44.0651
SPLUS-s,SPLUS-s34s50,330.1558,-44.0651
SPLUS-s,SPLUS-s34s51,332.0211,-44.0651
SPLUS-s,SPLUS-s34s52,333.8863,-44.0651
SPLUS-s,SPLUS-s34s59,346.9434,-44.0651
SPLUS-s,SPLUS-s34s60,348.8086,-44.0651
SPLUS-s,SPLUS-s34s61,350.6739,-44.0651
SPLUS-s,SPLUS-s35s02,1.9051,-45.3698
SPLUS-s,SPLUS-s35s09,15.2385,-45.3697
SPLUS-s,SPLUS-s35s10,17.1432,-45.3698
SPLUS-s,SPLUS-s35s11,19.0480,-45.3697
SPLUS-s,SPLUS-s35s21,38.0956,-45.3697
SPLUS-s,SPLUS-s35s22,40.0004,-45.3697
SPLUS-s,SPLUS-s35s23,41.9052,-45.3697
SPLUS-s,SPLUS-s35s24,43.8099,-45.3697
SPLUS-s,SPLUS-s35s25,45.7147,-45.3697
SPLUS-s,SPLUS-s35s26,47.6194,-45.3698
SPLUS-s,SPLUS-s35s27,49.5242,-45.3697
SPLUS-s,SPLUS-s35s28,51.4289,-45.3697
SPLUS-s,SPLUS-s35s29,53.3338,-45.3697
SPLUS-s,SPLUS-s35s30,55.2384,-45.3697
SPLUS-s,SPLUS-s35s31,57.1432,-45.3697
SPLUS-s,SPLUS-s35s32,59.0480,-45.3697
SPLUS-s,SPLUS-s35s33,60.9528,-45.3697
SPLUS-s,SPLUS-s35s34,62.8575,-45.3698
SPLUS-s,SPLUS-s35s35,64.7623,-45.3697
SPLUS-s,SPLUS-s35s36,66.6670,-45.3697
SPLUS-s,SPLUS-s35s37,68.5718,-45.3698
SPLUS-s,SPLUS-s35s38,70.4765,-45.3697
SPLUS-s,SPLUS-s35s39,72.3813,-45.3697
SPLUS-s,SPLUS-s35s40,74.2861,-45.3697
SPLUS-s,SPLUS-s35s41,316.1908,-45.3695
SPLUS-s,SPLUS-s35s42,318.0957,-45.3697
SPLUS-s,SPLUS-s35s43,320.0003,-45.3697
SPLUS-s,SPLUS-s35s45,323.8099,-45.3697
SPLUS-s,SPLUS-s35s46,325.7146,-45.3697
SPLUS-s,SPLUS-s35s47,327.6194,-45.3697
SPLUS-s,SPLUS-s35s48,329.5242,-45.3697
SPLUS-s,SPLUS-s35s49,331.4289,-45.3697
SPLUS-s,SPLUS-s35s50,333.3337,-45.3697
SPLUS-s,SPLUS-s35s51,335.2385,-45.3697
SPLUS-s,SPLUS-s36s09,15.6525,-46.6720
SPLUS-s,SPLUS-s36s10,17.6091,-46.6720
SPLUS-s,SPLUS-s36s11,19.5656,-46.6720
SPLUS-s,SPLUS-s36s17,31.3047,-46.6720
SPLUS-s,SPLUS-s36s20,37.1743,-46.6720
SPLUS-s,SPLUS-s36s21,39.1308,-46.6720
SPLUS-s,SPLUS-s36s22,41.0873,-46.6720
SPLUS-s,SPLUS-s36s23,43.0438,-46.6720
SPLUS-s,SPLUS-s36s24,45.0004,-46.6720
SPLUS-s,SPLUS-s36s25,46.9569,-46.6720
SPLUS-s,SPLUS-s36s26,48.9134,-46.6720
SPLUS-s,SPLUS-s36s27,50.8700,-46.6720
SPLUS-s,SPLUS-s36s28,52.8265,-46.6720
SPLUS-s,SPLUS-s36s29,54.7830,-46.6720
SPLUS-s,SPLUS-s36s30,56.7395,-46.6720
SPLUS-s,SPLUS-s36s31,58.6960,-46.6720
SPLUS-s,SPLUS-s36s32,60.6525,-46.6720
SPLUS-s,SPLUS-s36s33,62.6091,-46.6720
SPLUS-s,SPLUS-s36s34,64.5656,-46.6720
SPLUS-s,SPLUS-s36s35,66.5221,-46.6720
SPLUS-s,SPLUS-s36s36,68.4786,-46.6720
SPLUS-s,SPLUS-s36s37,70.4352,-46.6720
SPLUS-s,SPLUS-s36s38,72.3916,-46.6720
SPLUS-s,SPLUS-s36s39,74.3481,-46.6720
SPLUS-s,SPLUS-s36s40,315.0003,-46.6720
SPLUS-s,SPLUS-s36s41,316.9569,-46.6720
SPLUS-s,SPLUS-s36s42,318.9134,-46.6720
SPLUS-s,SPLUS-s36s48,330.6525,-46.6720
SPLUS-s,SPLUS-s36s49,332.6090,-46.6720
SPLUS-s,SPLUS-s36s50,334.5656,-46.6720
SPLUS-s,SPLUS-s36s51,336.5221,-46.6720
SPLUS-s,SPLUS-s37s09,16.0004,-47.9712
SPLUS-s,SPLUS-s37s10,18.0004,-47.9712
SPLUS-s,SPLUS-s37s20,38.0004,-47.9712
SPLUS-s,SPLUS-s37s21,40.0004,-47.9712
SPLUS-s,SPLUS-s37s22,42.0004,-47.9712
SPLUS-s,SPLUS-s37s23,44.0004,-47.9712
SPLUS-s,SPLUS-s37s24,46.0004,-47.9712
SPLUS-s,SPLUS-s37s25,48.0004,-47.9712
SPLUS-s,SPLUS-s37s26,50.0003,-47.9712
SPLUS-s,SPLUS-s37s27,52.0004,-47.9712
SPLUS-s,SPLUS-s37s28,54.0004,-47.9712
SPLUS-s,SPLUS-s37s29,56.0004,-47.9712
SPLUS-s,SPLUS-s37s30,58.0004,-47.9712
SPLUS-s,SPLUS-s37s31,60.0003,-47.9712
SPLUS-s,SPLUS-s37s32,62.0003,-47.9712
SPLUS-s,SPLUS-s37s33,64.0003,-47.9712
SPLUS-s,SPLUS-s37s34,66.0004,-47.9712
SPLUS-s,SPLUS-s37s35,68.0004,-47.9712
SPLUS-s,SPLUS-s37s36,70.0004,-47.9712
SPLUS-s,SPLUS-s37s37,72.0004,-47.9712
SPLUS-s,SPLUS-s37s38,74.0004,-47.9712
SPLUS-s,SPLUS-s37s39,316.0003,-47.9712
SPLUS-s,SPLUS-s37s40,318.0003,-47.9712
SPLUS-s,SPLUS-s37s41,320.0003,-47.9712
SPLUS-s,SPLUS-s37s44,326.0004,-47.9712
SPLUS-s,SPLUS-s37s48,334.0003,-47.9712
SPLUS-s,SPLUS-s38s05,8.1822,-49.2680
SPLUS-s,SPLUS-s38s19,36.8186,-49.2680
SPLUS-s,SPLUS-s38s20,38.8640,-49.2680
SPLUS-s,SPLUS-s38s21,40.9095,-49.2680
SPLUS-s,SPLUS-s38s22,42.9549,-49.2680
SPLUS-s,SPLUS-s38s23,45.0004,-49.2680
SPLUS-s,SPLUS-s38s24,47.0458,-49.2680
SPLUS-s,SPLUS-s38s25,49.0913,-49.2680
SPLUS-s,SPLUS-s38s26,51.1367,-49.2680
SPLUS-s,SPLUS-s38s27,53.1822,-49.2680
SPLUS-s,SPLUS-s38s28,55.2276,-49.2680
SPLUS-s,SPLUS-s38s29,57.2731,-49.2680
SPLUS-s,SPLUS-s38s30,59.3186,-49.2680
SPLUS-s,SPLUS-s38s31,61.3640,-49.2680
SPLUS-s,SPLUS-s38s32,63.4095,-49.2680
SPLUS-s,SPLUS-s38s33,65.4550,-49.2680
SPLUS-s,SPLUS-s38s34,67.5003,-49.2680
SPLUS-s,SPLUS-s38s35,69.5459,-49.2680
SPLUS-s,SPLUS-s38s36,71.5913,-49.2680
SPLUS-s,SPLUS-s38s37,73.6368,-49.2680
SPLUS-s,SPLUS-s38s38,315.0004,-49.2680
SPLUS-s,SPLUS-s38s39,317.0458,-49.2680
SPLUS-s,SPLUS-s38s40,319.0912,-49.2680
SPLUS-s,SPLUS-s38s47,333.4095,-49.2680
SPLUS-s,SPLUS-s39s19,37.8951,-50.5624
SPLUS-s,SPLUS-s39s20,40.0004,-50.5624
SPLUS-s,SPLUS-s39s21,42.1056,-50.5624
SPLUS-s,SPLUS-s39s22,44.2109,-50.5624
SPLUS-s,SPLUS-s39s23,46.3161,-50.5624
SPLUS-s,SPLUS-s39s24,48.4214,-50.5623
SPLUS-s,SPLUS-s39s25,50.5267,-50.5624
SPLUS-s,SPLUS-s39s26,52.6320,-50.5624
SPLUS-s,SPLUS-s39s27,54.7372,-50.5624
SPLUS-s,SPLUS-s39s28,56.8425,-50.5623
SPLUS-s,SPLUS-s39s29,58.9477,-50.5624
SPLUS-s,SPLUS-s39s30,61.0530,-50.5624
SPLUS-s,SPLUS-s39s31,63.1583,-50.5624
SPLUS-s,SPLUS-s39s32,65.2635,-50.5624
SPLUS-s,SPLUS-s39s33,67.3687,-50.5624
SPLUS-s,SPLUS-s39s34,69.4740,-50.5624
SPLUS-s,SPLUS-s39s35,71.5793,-50.5624
SPLUS-s,SPLUS-s39s36,73.6846,-50.5624
SPLUS-s,SPLUS-s39s37,315.7898,-50.5624
SPLUS-s,SPLUS-s39s38,317.8951,-50.5624
SPLUS-s,SPLUS-s39s44,330.5267,-50.5624
SPLUS-s,SPLUS-s40s17,34.6992,-51.8534
SPLUS-s,SPLUS-s40s18,36.8678,-51.8534
SPLUS-s,SPLUS-s40s19,39.0365,-51.8534
SPLUS-s,SPLUS-s40s20,41.2052,-51.8534
SPLUS-s,SPLUS-s40s21,43.3739,-51.8534
SPLUS-s,SPLUS-s40s22,45.5425,-51.8534
SPLUS-s,SPLUS-s40s23,47.7112,-51.8534
SPLUS-s,SPLUS-s40s24,49.8799,-51.8537
SPLUS-s,SPLUS-s40s25,52.0486,-51.8534
SPLUS-s,SPLUS-s40s26,54.2172,-51.8534
SPLUS-s,SPLUS-s40s27,56.3859,-51.8534
SPLUS-s,SPLUS-s40s28,58.5545,-51.8534
SPLUS-s,SPLUS-s40s29,60.7232,-51.8534
SPLUS-s,SPLUS-s40s30,62.8919,-51.8534
SPLUS-s,SPLUS-s40s31,65.0606,-51.8534
SPLUS-s,SPLUS-s40s32,67.2293,-51.8534
SPLUS-s,SPLUS-s40s33,69.3980,-51.8534
SPLUS-s,SPLUS-s40s34,71.5667,-51.8534
SPLUS-s,SPLUS-s40s35,73.7353,-51.8534
SPLUS-s,SPLUS-s40s36,316.6269,-51.8534
SPLUS-s,SPLUS-s40s37,318.7955,-51.8534
SPLUS-s,SPLUS-s41s18,37.7781,-53.1411
SPLUS-s,SPLUS-s41s19,40.0004,-53.1410
SPLUS-s,SPLUS-s41s20,42.2226,-53.1410
SPLUS-s,SPLUS-s41s21,44.4448,-53.1411
SPLUS-s,SPLUS-s41s22,46.6670,-53.1411
SPLUS-s,SPLUS-s41s23,48.8892,-53.1410
SPLUS-s,SPLUS-s41s24,51.1115,-53.1410
SPLUS-s,SPLUS-s41s25,53.3337,-53.1410
SPLUS-s,SPLUS-s41s26,55.5559,-53.1410
SPLUS-s,SPLUS-s41s27,57.7782,-53.1411
SPLUS-s,SPLUS-s41s28,60.0003,-53.1411
SPLUS-s,SPLUS-s41s29,62.2226,-53.1411
SPLUS-s,SPLUS-s41s30,64.4448,-53.1411
SPLUS-s,SPLUS-s41s31,66.6671,-53.1411
SPLUS-s,SPLUS-s41s32,68.8892,-53.1410
SPLUS-s,SPLUS-s41s33,71.1115,-53.1410
SPLUS-s,SPLUS-s41s34,73.3337,-53.1410
SPLUS-s,SPLUS-s41s35,315.5560,-53.1410
SPLUS-s,SPLUS-s41s36,317.7781,-53.1410
SPLUS-s,SPLUS-s42s18,38.9813,-54.4260
SPLUS-s,SPLUS-s42s19,41.2742,-54.4261
SPLUS-s,SPLUS-s42s20,43.5673,-54.4261
SPLUS-s,SPLUS-s42s21,45.8602,-54.4260
SPLUS-s,SPLUS-s42s22,48.1532,-54.4261
SPLUS-s,SPLUS-s42s23,50.4462,-54.4261
SPLUS-s,SPLUS-s42s24,52.7393,-54.4260
SPLUS-s,SPLUS-s42s25,55.0322,-54.4260
SPLUS-s,SPLUS-s42s26,57.3252,-54.4260
SPLUS-s,SPLUS-s42s27,59.6182,-54.4261
SPLUS-s,SPLUS-s42s28,61.9112,-54.4261
SPLUS-s,SPLUS-s42s29,64.2041,-54.4260
SPLUS-s,SPLUS-s42s30,66.4972,-54.4261
SPLUS-s,SPLUS-s42s31,68.7902,-54.4260
SPLUS-s,SPLUS-s42s32,71.0832,-54.4261
SPLUS-s,SPLUS-s42s33,73.3762,-54.4260
SPLUS-s,SPLUS-s42s34,316.4335,-54.4261
SPLUS-s,SPLUS-s42s51,355.4144,-54.4260
SPLUS-s,SPLUS-s43s17,37.8951,-55.7074
SPLUS-s,SPLUS-s43s18,40.2635,-55.7074
SPLUS-s,SPLUS-s43s19,42.6320,-55.7074
SPLUS-s,SPLUS-s43s20,45.0003,-55.7074
SPLUS-s,SPLUS-s43s21,47.3688,-55.7074
SPLUS-s,SPLUS-s43s22,49.7372,-55.7074
SPLUS-s,SPLUS-s43s23,52.1056,-55.7074
SPLUS-s,SPLUS-s43s24,54.4740,-55.7074
SPLUS-s,SPLUS-s43s25,56.8425,-55.7074
SPLUS-s,SPLUS-s43s26,59.2109,-55.7074
SPLUS-s,SPLUS-s43s27,61.5793,-55.7074
SPLUS-s,SPLUS-s43s28,63.9477,-55.7074
SPLUS-s,SPLUS-s43s29,66.3161,-55.7074
SPLUS-s,SPLUS-s43s30,68.6846,-55.7074
SPLUS-s,SPLUS-s43s31,71.0530,-55.7074
SPLUS-s,SPLUS-s43s32,73.4214,-55.7074
SPLUS-s,SPLUS-s43s33,315.0004,-55.7074
SPLUS-s,SPLUS-s43s46,345.7899,-55.7074
SPLUS-s,SPLUS-s44s06,12.2453,-56.9850
SPLUS-s,SPLUS-s44s16,36.7351,-56.9850
SPLUS-s,SPLUS-s44s17,39.1841,-56.9849
SPLUS-s,SPLUS-s44s18,41.6331,-56.9850
SPLUS-s,SPLUS-s44s19,44.0820,-56.9850
SPLUS-s,SPLUS-s44s20,46.5310,-56.9850
SPLUS-s,SPLUS-s44s21,48.9800,-56.9850
SPLUS-s,SPLUS-s44s22,51.4289,-56.9850
SPLUS-s,SPLUS-s44s23,53.8780,-56.9849
SPLUS-s,SPLUS-s44s24,56.3269,-56.9850
SPLUS-s,SPLUS-s44s25,58.7759,-56.9850
SPLUS-s,SPLUS-s44s26,61.2248,-56.9849
SPLUS-s,SPLUS-s44s27,63.6739,-56.9850
SPLUS-s,SPLUS-s44s28,66.1228,-56.9850
SPLUS-s,SPLUS-s44s29,68.5718,-56.9850
SPLUS-s,SPLUS-s44s30,71.0208,-56.9850
SPLUS-s,SPLUS-s44s31,73.4697,-56.9850
SPLUS-s,SPLUS-s44s33,318.3677,-56.9850
SPLUS-s,SPLUS-s45s05,10.1412,-58.2585
SPLUS-s,SPLUS-s45s06,12.6764,-58.2585
SPLUS-s,SPLUS-s45s07,15.2116,-58.2585
SPLUS-s,SPLUS-s45s08,17.7469,-58.2585
SPLUS-s,SPLUS-s45s09,20.2821,-58.2585
SPLUS-s,SPLUS-s45s10,22.8173,-58.2585
SPLUS-s,SPLUS-s45s11,25.3525,-58.2585
SPLUS-s,SPLUS-s45s12,27.8877,-58.2585
SPLUS-s,SPLUS-s45s13,30.4229,-58.2585
SPLUS-s,SPLUS-s45s14,32.9581,-58.2585
SPLUS-s,SPLUS-s45s15,35.4934,-58.2585
SPLUS-s,SPLUS-s45s16,38.0285,-58.2585
SPLUS-s,SPLUS-s45s17,40.5638,-58.2585
SPLUS-s,SPLUS-s45s18,43.0989,-58.2585
SPLUS-s,SPLUS-s45s19,45.6342,-58.2585
SPLUS-s,SPLUS-s45s20,48.1693,-58.2585
SPLUS-s,SPLUS-s45s21,50.7046,-58.2585
SPLUS-s,SPLUS-s45s22,53.2398,-58.2585
SPLUS-s,SPLUS-s45s23,55.7750,-58.2585
SPLUS-s,SPLUS-s45s24,58.3102,-58.2585
SPLUS-s,SPLUS-s45s25,60.8454,-58.2585
SPLUS-s,SPLUS-s45s26,63.3806,-58.2585
SPLUS-s,SPLUS-s45s27,65.9159,-58.2585
SPLUS-s,SPLUS-s45s28,68.4511,-58.2585
SPLUS-s,SPLUS-s45s29,70.9863,-58.2585
SPLUS-s,SPLUS-s45s30,73.5215,-58.2585
SPLUS-s,SPLUS-s45s31,316.9018,-58.2585
SPLUS-s,SPLUS-s45s32,319.4370,-58.2585
SPLUS-s,SPLUS-s45s36,329.5778,-58.2585
SPLUS-s,SPLUS-s45s41,342.2539,-58.2585
SPLUS-s,SPLUS-s45s47,357.4652,-58.2585
SPLUS-s,SPLUS-s46s01,0.0154,-59.5279
SPLUS-s,SPLUS-s46s02,2.6281,-59.5279
SPLUS-s,SPLUS-s46s05,10.5113,-59.5279
SPLUS-s,SPLUS-s46s06,13.1391,-59.5279
SPLUS-s,SPLUS-s46s07,15.7668,-59.5279
SPLUS-s,SPLUS-s46s08,18.3945,-59.5279
SPLUS-s,SPLUS-s46s09,21.0222,-59.5279
SPLUS-s,SPLUS-s46s10,23.6500,-59.5279
SPLUS-s,SPLUS-s46s11,26.2778,-59.5279
SPLUS-s,SPLUS-s46s12,28.9055,-59.5279
SPLUS-s,SPLUS-s46s13,31.5332,-59.5279
SPLUS-s,SPLUS-s46s14,34.1610,-59.5279
SPLUS-s,SPLUS-s46s15,36.7887,-59.5279
SPLUS-s,SPLUS-s46s16,39.4164,-59.5279
SPLUS-s,SPLUS-s46s17,42.0441,-59.5279
SPLUS-s,SPLUS-s46s18,44.6719,-59.5279
SPLUS-s,SPLUS-s46s19,47.2997,-59.5279
SPLUS-s,SPLUS-s46s20,49.9274,-59.5279
SPLUS-s,SPLUS-s46s21,52.5551,-59.5279
SPLUS-s,SPLUS-s46s22,55.1828,-59.5279
SPLUS-s,SPLUS-s46s23,57.8105,-59.5279
SPLUS-s,SPLUS-s46s24,60.4383,-59.5279
SPLUS-s,SPLUS-s46s25,63.0660,-59.5279
SPLUS-s,SPLUS-s46s26,65.6938,-59.5279
SPLUS-s,SPLUS-s46s27,68.3215,-59.5279
SPLUS-s,SPLUS-s46s28,70.9492,-59.5279
SPLUS-s,SPLUS-s46s29,73.5770,-59.5279
SPLUS-s,SPLUS-s46s30,315.3289,-59.5279
SPLUS-s,SPLUS-s46s31,317.9566,-59.5279
SPLUS-s,SPLUS-s46s32,320.5843,-59.5279
