,RA_ICRS,DE_ICRS,source_id,SPLUS_F378_mod,SPLUS_F395_mod,SPLUS_F410_mod,SPLUS_F430_mod,SPLUS_G_mod,SPLUS_F515_mod,SPLUS_R_mod,SPLUS_F660_mod,SPLUS_I_mod,SPLUS_F861_mod,SPLUS_Z_mod
46,0.46145635197,-1.0682016789,2449635185685584128,17.257555348599247,17.39006719671172,16.67103334054851,16.683626768241105,16.264998781973397,16.084989857234824,15.754406844450564,15.705588560994563,15.581220895115187,15.529514379671603,15.512567313868452
47,0.4622557488,-1.04122946362,2449635872880350592,17.786633114459697,17.46650408059684,16.6099563841915,16.42740132020044,15.81415411193047,15.643195023564978,15.00318676406416,14.898603924584485,14.700910986582933,14.58952243892626,14.540386407667903
48,0.40350872999,-1.03007580047,2449636491355639552,19.627212554498676,19.184193728147243,19.002807013651953,18.88576342981228,17.35433517735928,17.07538637154368,15.833276202810275,15.353934355855266,14.399055827854617,13.936114192866022,13.782978300777792
49,0.25927584976,-1.00192927725,2449639201478570112,20.287270259266585,20.172682524606977,19.270202905926602,18.922512102871444,18.311602499718383,18.268151786661967,17.466101313157246,17.302333365698154,17.19669075396353,17.08311629673198,17.05225997947148
50,0.27664950614,-0.99149551093,2449639240134707072,16.620495452469264,16.622098000737218,16.17946640083013,16.122028885157256,15.807270047430116,15.653582695734478,15.37939355807206,15.340500683357583,15.24643758390578,15.21540277233894,15.206963576744663
51,0.42741676833,-0.97200197723,2449640064768428928,21.796842600764542,19.513862558376466,18.880810904041688,18.752167585264708,18.193159838537746,17.943798361271753,17.410232590591825,17.34988217129216,17.11420748169902,17.017851311409295,16.953700208439223
52,0.4099498871,-0.96501052293,2449640099128166912,19.659205945083464,18.96328793442958,18.530137680990002,18.285993397278382,17.197691919703367,17.032205417415064,15.779464256025058,15.430056401170042,14.871860741779393,14.55972950733679,14.465411249103546
53,0.32630814445,-0.98693402575,2449640477085288448,18.956516223772773,20.045433680075853,18.258071987659314,18.115081084589313,17.15722864496629,17.16952136929624,15.887911274449046,15.690031032162189,15.412353721447822,15.245581182698864,15.180420467509528
54,0.31979580284,-0.968276503,2449640648883979904,16.930849615751207,16.996920378567616,16.48923912322511,16.43972146694164,16.12014450946061,15.945607723744537,15.68595763289192,15.636443655340166,15.547818864725834,15.530623723091132,15.511795716178888
55,0.36690332712,-0.9485836885,2449641026841102080,18.746897962466655,19.098069843173484,18.551214702191622,18.488076206695773,18.015203079194656,17.846167227617876,17.383420263158023,17.324860296385914,17.1685604297165,17.099646377932537,17.07262851587989
56,0.690764597,-1.16463081075,2449641817115124736,19.118840132514997,19.0407646040859,18.763428838556045,18.726141973529217,18.199268893198102,17.96705429436522,17.634413081728873,17.645938829354968,17.44226290047248,17.424813069182356,17.378298093487892
57,0.63027294377,-1.10662877094,2449643015409764480,14.978754961221647,14.896252917539861,13.953901451889458,13.760095843501936,13.10276584106439,12.878117545879569,12.251507568130982,12.145058383921757,11.945412629545878,11.836227490691435,11.789474602716943
58,0.66524468109,-1.095827644,2449643088425704192,17.56614613000695,17.58481873122394,16.497126165215626,16.42246099187654,15.803046466229326,15.644424700649573,15.041373940725542,14.929738551131074,14.772513782238242,14.682133427233246,14.640258227466497
59,0.72348827505,-1.09903446766,2449643328943611648,15.92721706551314,15.910226411389878,15.466843319882436,15.44794755899219,15.122851159919882,14.961658897510567,14.668136073885215,14.631297416720848,14.50851667016618,14.475526315834678,14.448698915355003
60,0.72604517986,-1.06735322919,2449643432022826368,20.017148299376338,19.959505660880772,19.20446634649779,19.170855578599422,18.459012743775723,18.455575527622976,17.530089049463065,17.426720289841818,17.184524385241154,17.069064628656413,17.0074691695036
61,0.80598650774,-1.09673810355,2449643775620228608,16.609581674408837,16.71523276613464,16.08611276603657,16.06010106059812,15.705301311958742,15.551336710638545,15.229672888880152,15.173888658535766,15.082888402822498,15.055199366876927,15.033245908839284
62,0.81765537333,-1.09202366028,2449643878699443840,16.113894306634727,16.18952532757178,15.57436554489076,15.536156330352107,15.186175355863476,15.02078421023132,14.72403252929518,14.668359153956196,14.586045552106448,14.562220014605039,14.541653547409517
63,0.79510816997,-1.07431023877,2449644153577350528,19.78675965283133,18.616243962984548,17.74954816867558,17.577556109427654,17.080454892865994,16.942508528835198,16.34842609790328,16.26486466639897,16.10297252701215,16.036432181203075,15.986181514444262
64,0.82643728731,-1.07323405825,2449644286720292608,19.19379806307706,18.59218328155429,18.2937347096155,18.19517385852742,17.886964092915598,17.680072647774814,17.439199638441472,17.415009975452868,17.31306797001239,17.28681432666999,17.27366076567308
65,0.83466659867,-1.06476948956,2449644291016318336,19.368562623318233,18.479136067590197,18.553320798728144,18.432441957889985,18.082883863079424,17.83769976691344,17.556947586716525,17.46731109917831,17.38475732781813,17.364048371331698,17.30204115812534
66,0.83534412848,-1.05635009925,2449644394095533184,18.64773603589517,18.316261877606273,17.777085990634895,17.78387278018571,17.345577245473628,17.162130403424577,16.841120208300786,16.791310592300853,16.675955804578656,16.642366830901146,16.620163314411535
67,0.83858450131,-1.05775370941,2449644394095533312,19.325687939501186,19.970027314261365,18.829177448957417,18.455275142226775,17.900918267253154,17.753085088912577,16.993976649900084,16.908854101934004,16.712203155464003,16.614456750447836,16.578465520290045
68,0.83194729284,-1.03520016308,2449644703333178112,14.86753092711593,14.880365498333553,14.331894136107458,14.267975126271587,13.937692476320798,13.779454526432055,13.493463108741231,13.4608824812751,13.370537453143818,13.362003368540108,13.338247740777753
69,0.77101898171,-0.99652946932,2449645768485053440,20.678907970904326,21.004808347998612,19.076583393327745,18.894925933909356,18.33386388580481,18.21955341474841,17.526125225394814,17.414516043332263,17.260430260507214,17.182870687214567,17.13267943528563
